global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
254.9670647094632	1.2845490608150951	65008.20408655959	1.6500662896409437	405.0673679457352	1.9455062052007293	3.784994394474542	164079.57257448565	245.90019548948283	-0.6636190145366925	60466.90614176587	0.4403901964546509	306.99709953101905	253.54704961520207	1.113486	39.287659	0.1986409182484067	0.1206211253981699	-0.0658819702	-0.0379708318	-0.0484943952	-0.0369061818	0.0668185738	0.0493179315	-0.0261349772	0.005626412	-0.0252124295	0.096585955	-0.141364078	-0.1669303892	-0.0841687894	-0.0265652923	-0.0238576959	-0.0106880905	0.0829895027	-0.1425569656	-0.0886477793	-0.0455377539	0.0234881612	0.0535754302	0.0466392587	0.0393797489	0.0856424544	0.0204967845	0.0001066006	-0.0132228481	-0.085649017	-0.1055596071	-0.0181590817	0.0734466116	0.1236705899	0.1037814922	0.0085683021	-0.0965755397	0.2319475213	-0.017777834	-0.0428595722	-0.0166446222	-0.0575425209	0.0310552165	-0.0698969545	0.0957933045	0.0256999174	0.0498444075	0.0309203021	0.01331028	-0.028054524	0.0249411211	-0.0755539051	-0.0170876299	0.0204178537	-0.050862302	-0.094493198	-0.0912065588	0.0528293575	0.0592703959	0.0552764034	-0.0043180829	0.0344053323	0.0232616591	-0.1047407225	-0.0219408452	-0.0654376187	0.1646649395	-0.0228078116	-0.0130910523	-0.053445108	-0.0383579436	-0.0323479492	0.0632583146	0.0368231427	0.035684538	0.0731709968	-0.0921723621	-0.0631518907	0.0182881853	-0.0215548556	0.0122906945	-0.0350180191	-0.0098409508	0.0039430593	0.1226720185	0.0191934841	0.0015274601	0.1418052576	-0.0231124655	-0.0394229141	0.0460061345	0.013212958	0.098409807	0.1017872205	-0.1581879879	0.1100350561	0.0946009993	0.0124290331	-0.0088599207	0.1517838858	-0.059342008	0.0932639023	0.0739631095	0.0446978621	0.0094108313	-0.027144045	-0.0423789914675012	-0.0067993034533345	4.623052745052648e-05	0.0017959789178025	-0.0389341308876822	0.0666239401521835	0.0015158665479791	0.0044387494014017	0.0976781214104676	0.1032173540447159	0.0106538221759922	0.009541015402278	0.0002670077204316	0.0002580075298873	7.129312277007947e-08	6.65678854785738e-08	0.0001169835209469	6.298355594224148e-05	3.966928319129462e-09	1.3685144173133792e-08	-0.0001260155653723	-0.0001190153261338	1.5879922716100413e-08	1.4164647854748228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.7587973647322	-0.2082673447309844	64902.044834724686	0.0433752868812946	404.4987900323076	-0.568577913427589	0.3232808436376709	163619.27113760088	246.46939744620488	0.5692019567220541	60747.1638774953	0.3239908675362151	306.8900506509317	238.2571351075474	1.060598	37.421566	0.3456372611335988	0.2344865891488959	0.0472744312	0.0101809878	0.0746737242	0.044178628	-0.0705123938	-0.0308106714	0.0905230355	0.0748094918	0.1133910161	-0.1755340465	-0.090611903	-0.017536082	0.1409720793	0.0720843785	0.013323986	0.0146227781	-0.0705436784	0.1050206665	-0.0668245724	0.0341015439	-0.1392646088	-0.1139619883	-0.0418603831	0.1406441729	-0.0681096656	-0.0789481101	0.0174470168	-0.018966797	0.0366383664	-0.0012875335	-0.026514597	0.0889383751	0.054519749	0.024535493	0.0182152243	0.0645659975	-0.0037640378	0.1095435373	0.1464813253	-0.0203127579	-0.0708928325	-0.044122338	-0.0046232191	0.0180110754	-0.0934242561	-0.0317849737	0.1245675745	-0.0973553381	0.0279523493	0.0640668511	0.1067419315	-0.0043893562	-0.0512413852	0.0969514662	0.0607039727	0.052419071	-0.0839623994	-0.0917514939	-0.0107398854	0.0301582423	-0.0416661373	0.0443794871	0.0294398449	0.0083496727	0.1584899853	-0.0483937872	-0.0873454745	-0.0761518584	0.0850756658	0.0796330026	-0.0365816023	0.1000901117	0.1638516067	0.021502866	-0.0998743907	0.0201900271	0.0823511749	0.006698233	0.0168988607	0.053087722	0.0151393132	0.0396391996	-0.0210720763	-0.1377208687	-0.1157999697	0.1086687762	-0.0511974143	-0.0635750563	-0.0212139501	-0.0482428737	-0.0003179512	0.0395347286	-0.0217411719	0.0835459988	-0.004155191	-0.034366091	0.0463991236	0.0649974144	-0.0315550097	-0.0410641982	0.0926856596	0.0718126298	0.0404343596	0.0031410759	-0.0346117057	-0.0485979151083029	-0.0062189236408016	3.867501125012224e-05	0.0023617573528738	-0.100682239203806	-0.0617481083161238	0.0101369132910924	0.0038128288806197	-0.1087371775880257	-0.2064152989984933	0.0426072756606373	0.0118237737898098	0.0011159685399311	0.0008489608194995	1.245385782115951e-06	7.207344730452626e-07	-0.0001402482207586	-0.0002572317417055	6.616816894084506e-08	1.9669563425953e-08	-0.0004449216077309	-0.0003189060423586	1.9795523702584887e-07	1.0170106385282519e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255.26669631279108	0.5078989480588803	65161.08624644671	0.2579613414393171	405.9085236500375	1.4097336177298985	1.9873488729578277	164761.7295717531	246.65454649252567	0.1851490463208449	60838.465305433536	0.0342801693535183	307.8845598427025	250.37997344324864	1.032623	36.434517	0.3168732365868371	0.2024881394152993	-0.0432622845	0.0046454042	-0.0831711228	-0.0140975849	0.0411779596	0.1174600841	-0.0279490615	-0.0108173574	-0.0397694948	0.0674625257	-0.0807453162	-0.1698023342	-0.0431706894	-0.0833654086	0.0265537094	-0.0295853516	0.0812761764	-0.1265106849	-0.1208452455	-0.028295811	0.0381545426	0.0540458238	-0.1030594096	-0.127818553	-0.0705968144	0.0126732829	0.0756501723	-0.1030022707	-0.0500864695	0.0266112303	-0.0828569311	-0.1313073158	-0.0045341261	-0.0831642667	-0.1248451037	0.0860643966	-0.0770024534	0.125008737	-0.028741345	-0.083590685	0.1282106293	-0.0740868134	0.007707439	0.0412928762	-0.0127671075	-0.0915659975	0.0090618178	-0.0272759991	-0.0333461824	0.0871778893	-0.0909935239	0.0414513582	-0.0409371063	-0.0453411882	-0.0504944809	-0.0923515018	0.135810517	0.071740325	0.010013778	-0.0396477874	0.0072434232	0.083532556	-0.0826060724	0.0886148538	0.0514041107	0.1609741738	-0.014882277	0.0318224316	-0.0289006015	0.0352968533	-0.0463944832	0.0654355278	-0.0129764204	0.0573992315	0.1602480936	-0.0448197293	-0.0598068835	0.0203914366	0.0063505331	0.0029463676	-0.0566976547	0.0235393822	0.0283322727	0.1113907237	0.0105041807	0.0739561307	0.1470609494	-0.0354443947	0.0297415073	0.1271109431	-0.0155707091	0.1075495265	0.1214452534	-0.110654252	0.1033042738	0.0232770496	-0.0632947011	-0.0097496525	0.0444013166	-0.0823634455	0.092084548	0.0695912797	0.0360810826	-0.0031410759	-0.0418659738	-0.0727562730889133	-0.0241583579806104	0.0005836262603193	0.0052934752737885	-0.0418743212345305	0.0588079179692755	0.0017534587788526	0.003458371215881	0.0769994599522405	0.1857366375402662	0.0344980985247642	0.0059289168329366	0.0009020235719615	-0.0002139449679695	8.136465243741834e-07	4.5772449319513165e-08	0.0003134329052327	0.0004536811259913	2.0582656408073385e-07	9.824018608261068e-08	-0.0001491412397581	0.0002957803679727	2.2243109396583067e-08	8.748602607812494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.35118275105395	-0.9155135617371286	64694.52416686005	0.8381650817246032	404.29142061618006	-1.617103033857461	2.615022222111005	163451.55278384904	246.4436681980624	-0.2108782944633276	60734.48159491667	0.0444696550757619	306.56063945357863	241.0888374625128	0.97994	34.575665	0.2372199665702013	0.1576976847699225	0.0557133563	-0.0326202929	0.0850241448	0.0254386896	0.0546988776	-0.0682051295	-0.0260319793	-0.0106678565	0.0502867287	-0.0951033033	0.0168615364	0.1288799132	0.0061241033	0.0319519758	-0.0573613416	0.0568679648	-0.0191343353	0.0763322059	-0.1041475138	0.0253707281	0.0497770675	0.0703497221	0.0418475714	-0.020685944	-0.0971854808	-0.0402887446	-0.0674960967	0.0693958559	0.0542755221	0.0041339231	-0.0108140723	-0.052545675	0.033745797	-0.0618302391	-0.0292646643	0.0086788562	0.0192005414	0.0869416308	0.0966319532	-0.0044120841	-0.0171821276	-0.0464341804	-0.0860607036	-0.1297613882	0.0937640809	-0.2662104667	-0.0534338996	0.1218152694	-0.0193925042	0.0350417157	0.0740747811	-0.0434549399	0.0354707871	-0.0356979882	-0.0098843012	0.0225861974	-0.1068683545	-0.0499907848	-0.000746841	0.0056652233	0.0770926736	0.0291146914	0.0152435717	-0.0719275053	0.0332891449	0.0458833328	0.07454101	-0.0355083733	-0.0096680627	0.0964421148	0.0899034103	-0.0041844633	0.0034455379	0.0856790046	-0.0955384684	0.0828107385	0.0403813042	0.0029058579	-0.0575318952	-0.0916814614	-0.0092649949	-0.0514489142	-0.0115680653	0.038359471	-0.0963421728	0.0362329318	-0.0093553908	-0.0017296796	-0.0247001222	-0.1545562643	-0.0784480669	-0.0537341349	0.0568376035	-0.0141253821	-0.0744362856	0.0209078506	0.0449138551	0.0308264446	-0.0842121909	0.0422055737	0.091460716	0.0673012514	0.0316476967	-0.0094108313	-0.0488621241	-0.0817929082963218	-0.0090366352074084	8.166077587177476e-05	0.0066900798475705	0.024679285274388	0.0665536065089185	0.0006090671216546	0.0044293825393439	-0.0678501680349725	-0.144849627987213	0.020981414728034	0.004603645302374	0.0007370014326132	-0.0001650221393483	5.431711116739091e-07	2.723230647508977e-08	0.0003419974866103	2.85645813776e-05	8.159353092775327e-10	1.1696228084776233e-07	-7.126023150772897e-06	0.0001420152166073	5.0780205945351286e-11	2.0168321748026038e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253.98029830328508	-0.3708844477688728	64505.99192622567	0.1375552735968218	405.6708027835891	1.3793821674090625	1.9026951637661225	164568.80023108167	245.9415933734571	-0.5020748246053017	60487.26735107492	0.2520791295024445	306.8579815452163	249.03419561302167	0.966305	34.094601	0.1663876554117375	0.0852701154350977	-0.0614691677	0.0688691731	-0.0500692525	0.0125160591	-0.0628154196	0.0219701804	-0.0066279053	-0.0152639414	-0.0133943253	0.0332293872	0.008396216	0.0302042229	0.0081042437	-0.0396313052	-0.0112814022	-0.0061223117	0.0183002002	-0.0387165637	-0.0990802675	-0.1111131584	0.0400934618	-0.0871292782	0.0187830429	0.0341498957	0.0409559231	-0.0180791986	-0.0021812825	0.0294444381	0.0484202463	-0.0082101058	0.033909845	-0.0897479048	-0.062699277	-0.1150516541	0.0481641167	-0.0026928119	0.013250712	-0.0955474862	0.0680056869	-0.0001392978	-0.0296706212	0.0002608473	-0.0473177557	-0.158686373	0.1171320101	-0.0546249716	-0.0019511346	-0.0123715184	0.0907910826	-0.0702189273	-0.0417681325	0.0517175655	-0.0225548416	-1.75856e-05	0.0641515875	0.0006720384	0.0311770681	0.048580269	0.0455809007	-0.1494921421	-0.0436438169	-0.03107547	-0.0095873352	-0.0405144575	0.0147529293	0.0275226372	0.0493803604	0.0146821877	0.0130887316	-0.0485862778	0.0585322298	-0.0368617818	-0.0204471351	0.0539729669	-0.0322536002	0.075501961	-0.0417013564	0.0415089639	0.0309804278	-0.0226330044	-0.0110863269	0.0856598904	0.0130944569	0.0636864699	0.038578386	0.12635906	-0.0326615294	-0.0450681622	0.0559474513	0.0338617871	-0.0993644382	-0.0263741471	-0.1075923292	0.0719510783	0.1547718153	-0.0833159523	-0.0580842035	-0.0124734387	-0.1145733959	0.0143226307	0.0908143174	0.0649448048	0.027144045	-0.0156434465	-0.0555570233	-0.0537903615030472	0.0280025467932745	0.0007841426269095	0.0028934029906285	-0.0342422483450093	-0.0589215336193973	0.0011725315717212	0.0034717471240617	-0.0126870858136598	0.0551630822213127	0.0030429656401553	0.0001609621464431	0.0009929957159272	0.000255994283314	9.860404918497729e-07	6.553307308944858e-08	0.0001680244367481	-0.0001739730498622	3.0266622078355525e-08	2.8232211344516257e-08	4.891649922808669e-05	5.604252237885959e-05	2.3928238967314053e-09	3.1407643145849767e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.35810065880253	0.3778023555174457	64698.04337075352	0.1427346198345304	403.505603910906	-2.1651988726831064	4.688086158268195	162816.772387505	246.1618361398344	0.2202427663773107	60595.64957173469	0.0485068761415306	306.4882115106325	242.61106561143188	1.015028	35.813709	0.246794072895338	0.1451507913219122	0.0171166706	-0.0773611232	0.0897201932	-0.0374444359	0.0254904401	-0.0446785158	-0.1056869571	0.1091359354	0.0831759939	0.0303975133	-0.0961240403	0.1302776144	0.028654899	0.0863393635	-0.1125040737	0.0429228452	-0.0459645384	0.0825549821	-0.1067912718	-0.0679310662	-0.0929926732	0.072780222	0.0857328841	-0.0096448316	-0.1007962027	-0.03247151	0.0563792231	0.0997497637	-0.0638367937	0.0401563307	-0.0012470592	0.0820024052	-0.0854560491	-0.0512000506	-0.1227160794	-0.064530894	0.1780378398	0.0389301785	0.0567402908	0.051775728	-0.0296287967	0.1201280744	-0.0111028199	0.0502527582	0.0645539459	0.0148208293	-0.0924649094	-0.0931682527	0.0195807968	0.0012573432	0.0676236	-0.0939510875	0.021513155	-0.0182655661	0.0243865766	-0.0927511101	-0.051311048	-0.1385638619	0.07820637	-0.0361200095	0.0114667941	0.0254784604	0.0523258798	0.0290370395	0.028761644	0.0679543409	0.0692565722	-0.1753803761	0.068321186	-0.0801659863	-0.0471498945	-0.0456625716	-0.0241577065	-0.078189338	-0.0051559902	-0.0641844103	0.0389198709	0.0075112973	-0.0909490361	-0.0193473658	0.0453770532	-0.0335338104	-0.0517586468	0.0653546865	-0.1627168349	0.0966692297	-0.1139969763	-0.0022136571	-0.0780088294	-0.0258677581	0.030960323	-0.0466905566	0.0910654993	-0.047478885	-0.0936772309	-0.0682914116	0.009539301	0.0111711392	-0.0625314313	-0.0061105876	0.0901455117	0.0625242656	0.0225801267	-0.0218143241	-0.0619093949	-0.0813165425282846	-0.0275261810252374	0.0007576906418341	0.0066123800887543	0.0205077206747859	0.0547499690197952	0.000420566607275	0.0029975591076685	-0.1307212061778102	-0.1180341203641504	0.0139320535701387	0.0170880337445815	0.0016990012958766	0.0007060055799493	2.8866054033903664e-06	4.984438789196886e-07	0.000334993821395	0.0001669693846469	2.787877540936444e-08	1.1222086037282517e-07	-7.78458589871338e-06	-5.670108512680007e-05	6.059977761444722e-11	3.215013054556628e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.080130371472	-0.2779702873305325	64556.7126495842	0.0772674806386188	405.9618689194027	2.4562650084967004	6.033237791965296	164805.0390165343	246.32074553988943	0.1589094000550233	60673.90968332696	0.0252521974258474	306.82994620606706	243.8197680379771	1.08062	38.128017	0.3117745346913508	0.1831362065676096	-0.0039448831	0.090779875	-0.0756099725	0.1090739065	-0.0279038233	-0.009322372	0.0094439544	-0.0591143579	0.0726952802	0.0004731075	-0.0276010981	-0.0722695296	0.0909675049	-0.0559128042	0.0990971796	0.0260336912	-0.067477239	0.0168082128	-0.0959280863	-0.124105389	-0.0999693354	-0.1157542856	-0.0862222084	-0.0542436252	-0.0567148941	-0.0323315384	0.0164090579	-0.0679171043	0.0626984268	-0.1228163559	0.0358354421	0.053496893	0.0744661789	-0.0695510288	-0.097110736	0.0402273788	0.0343776542	-0.0133798226	0.0016662674	-0.1645962353	-0.0607693526	-0.0352101911	-0.0751886937	-0.0288159197	-0.0564895362	0.0254312266	-0.0022918775	0.0166048072	-0.0308495171	-0.0389356983	0.0066180622	0.112479686	-0.0414609613	0.0182305561	0.0077625209	0.0192978043	-0.0736460724	-0.0395945635	0.0791869685	-0.0516049123	-0.1981842115	0.0660209917	0.0413117946	0.0290842151	0.1250134716	0.0604428903	-0.0838287882	0.0762762563	-0.0024371333	0.0235044125	0.0516395729	0.0836675514	-0.003610638	0.0083511302	0.0200143384	0.0110703772	0.004398258	0.0141941244	0.0779968335	0.0010633232	-0.0375283134	0.1346971933	0.0161774505	-0.065055177	-0.0036366674	0.0968659567	0.0557401904	-0.0403681522	-0.026411722	-0.0229344026	-0.1410178799	-0.0024721547	-0.0824716401	0.1014317977	0.1475889377	-0.0988276468	0.0190492288	-0.0022882342	-0.0474066221	-0.1233178013	0.089454464	0.0600420225	0.0179660749	-0.0278991106	-0.0678800746	-0.0729448538527606	0.008371688675524	7.008517127989679e-05	0.0053209517036006	-0.0992596580972531	-0.119767378772039	0.0098524797255835	0.014344225017925	-0.006020284707958	0.1247009214698521	0.0155503198154302	3.6243827964872944e-05	0.0011279078594068	-0.0005710934364697	1.27217613931163e-06	3.2614771317888537e-07	0.000639666677644	0.000304672856249	9.282554933492387e-08	4.0917345848811306e-07	0.0002951400368612	0.0003029246227599	8.71076413584305e-08	9.176332707423584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.8810486793059	0.8009183078339106	64964.348975862704	0.6414701358235347	405.09720261766034	-0.8646663017423748	0.7476478133688356	164103.74356865376	246.75478632098827	0.4340407810988438	60887.92457231658	0.1883913996568944	307.59229598174227	248.39930219137216	1.10986	39.159702	0.1378972232672071	0.0835673815412494	-0.0423104707	-0.0926901959	0.0084767587	-0.1075282771	-0.0074534519	0.0447403794	-0.0343370827	0.0398999419	0.055915092	-0.0036814701	-0.0248666025	-0.0138441788	0.0009761579	0.0700999418	-0.0447966923	-0.054637107	-0.0770206007	0.0867292531	-0.0357976909	-0.0434053126	-0.0602001706	0.0150588774	-0.0919214937	0.0279639894	0.0527485984	-0.0922150551	-0.0172906028	0.0051443898	-0.0147690474	0.0015207509	-0.0753323214	0.0067776255	-0.0083123279	0.0154110822	-0.0194075423	0.0377712814	-0.0806660549	0.0722628496	-0.1527847954	-0.0451659879	0.0947933431	-0.0299000449	0.0068607192	0.0465676112	0.1821254143	0.0345239407	0.0986044279	-0.1346335679	-0.1256585472	0.0113210304	-0.0213048576	-0.1004795183	-0.0070189473	0.0223249883	0.0075957878	-0.0286287746	0.0077432365	-0.0841779549	0.000738394	0.0302740612	-0.1180758074	0.0385116554	0.0314398772	0.1162751808	0.053016266	-0.0393924365	-0.0592879584	-0.1038355917	0.0216442746	-0.0327945744	0.0850170673	0.0288544998	0.0806756245	0.0035506023	0.0646857784	0.1064711483	-0.0049995467	-0.0072408979	-0.0633157099	0.0641980516	-0.0181876395	-0.00432752	-0.065834383	0.0121848696	-0.154299865	0.0383454252	-0.1001010349	-0.0500175689	-0.0631280912	0.0644216974	0.1424077643	0.094527913	0.0431884213	-0.0136078281	0.0044268314	-0.0272293125	0.0315716579	-0.0187580867	0.0630923311	-0.178780359	0.0887413447	0.0575005252	0.0133121339	-0.033873792	-0.0734322509	-0.0774358823211542	-0.0044910284683935	2.016933670392173e-05	0.0059963158708556	-0.0651517079508749	0.0341079501463782	0.004244745048916	0.0011633522631878	-0.0594278208660483	-0.0534075361580903	0.0028523649184777	0.0035316658928871	0.0019454370602066	0.0008175292007998	3.7847253552252986e-06	6.683539941603597e-07	0.0006396899148093	2.3237165299914122e-08	5.399658511755328e-16	4.092031871087295e-07	0.0001948783049394	-0.0001002617319218	3.797755373605378e-08	1.005241488795889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.01942371757863	-0.8616249617272729	64525.86762581075	0.7423975746715245	405.4591930223548	0.3619904046944384	0.1310370530908433	164397.15720633915	246.63477363706008	-0.1200126839281949	60828.71156700386	0.0144030443036488	306.442566964433	239.457558891064	1.127686	39.788681	0.147552513970324	0.087128808957225	0.0583155096	0.0630710939	0.0390312523	0.1137444184	0.0337813587	-0.0257335773	0.0318227773	0.0675481957	-0.0388878784	-0.0366312244	0.1073634359	0.0342797162	0.0900866633	0.0064268963	0.0837169111	0.0017091383	-0.0664210595	0.0857224041	-0.0195532822	-0.0377136259	-0.0908842126	-0.0484670113	-0.1457941764	-0.0367589436	0.011665066	-0.0638068143	0.0772118968	0.0371540467	0.0741180355	-0.1669287724	0.1104506232	0.0793136605	-0.1235826511	0.0852595515	-0.0927166426	-0.0681656956	-0.1254010412	0.0565654448	-0.0310168468	-0.0864552285	-0.0456284654	-0.0390777121	0.0793936258	0.0474103237	-0.0039402809	-0.0499906642	-0.0757273716	0.0839596085	0.0026636991	0.0153628796	0.0902343018	0.0811087089	-0.017351132	0.0386709512	-0.0504668261	0.0207003199	-0.0861561773	-0.0644182093	-0.0498591117	-0.037602221	-0.0738896809	-0.0716445094	0.0292112937	0.1269803966	0.1606167595	0.0031558429	-0.052499964	0.138340545	-0.0673960963	-0.0419011699	0.1376979719	0.0445550639	0.0160380328	-0.0570889411	0.0011807599	0.0013676764	0.0550987453	-0.0146465299	0.0720388598	0.0408091205	-0.0317205375	0.1459771659	-0.0058899778	-0.143170586	-0.0568530412	0.0296084636	0.1322375014	-0.0750657393	-0.0715912937	-0.0018433342	-0.0930405968	-0.022969838	-0.0154145687	0.1084748686	0.0198017991	-0.0444646763	-0.0062028432	-0.0343320681	0.0300773598	-0.1643153444	0.0880063298	0.0549022818	0.0086286366	-0.0397147891	-0.0785316931	-0.0728012449689572	0.004634637352197	2.1479863386379665e-05	0.0053000212690301	-0.1418661955616897	-0.0767144876108148	0.0201260174431475	0.0058851126093898	-0.0433576071223811	0.0160702137436672	0.0002582517697671	0.0018798820953787	0.0012089639019368	-0.0007364731582698	1.4615937161862524e-06	5.423927128518941e-07	0.000385610976147	-0.0002540789386622	6.455610707176078e-08	1.4869582492504221e-07	0.0001827668965986	-1.2111408340800007e-05	3.3403738492283355e-08	1.4668621199760004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.6011868892853	0.5817631717066547	64821.76436543278	0.3384483879541866	404.9800272402556	-0.4791657820991872	0.2295998467347258	164008.82246351815	246.2070279973428	-0.4277456397172727	60617.90063528434	0.1829663322971389	307.03726515383335	252.4949466105126	1.201979	42.409988	0.1827770125446524	0.1257355693079173	-0.0953519475	-0.0606722521	-0.0228608671	-0.094660081	-0.0321737979	-0.038549254	-0.0475111289	-0.0550489195	0.0013679091	0.0252510215	0.0956801842	0.0574089574	-0.0465603495	0.0345144412	-0.0645582193	-0.0382634294	0.0521525295	-0.0049683986	-0.0239996478	-0.0631595768	-0.033054966	0.0053481244	0.17350146	-0.0273598078	0.0535137136	-0.022713622	0.0878485701	-0.0175746715	0.1368247264	-0.0075757802	0.0061450173	-0.0211841088	0.0064841511	-0.0095082909	0.054222829	0.055562388	-0.0320823324	-0.0632994573	0.0454112193	-0.1710695139	0.1501366399	0.0594069989	-0.0044998735	-0.0628835165	0.1212274254	0.191956853	-0.0349515092	0.2001275114	-0.0704141388	-0.1254989034	-0.069263482	-0.0793748837	0.0057229672	-0.0114870066	0.0735381266	0.0092364374	-0.0030323894	0.0456673871	0.0173549695	-0.0433677497	-0.011997473	-0.0888666092	0.0188167084	0.0499380622	0.0332398841	0.004350667	0.0667360548	-0.1892039465	-0.0983986751	-0.0549505065	0.0293111531	-0.1297912615	-0.0227022046	-0.0487902426	0.1154398798	0.0385790016	-0.0500625142	0.0130778836	-0.0623337914	0.0382149148	-0.0128828312	0.0264115941	-0.0432103298	0.1158259792	-0.0981837081	0.0313954053	-0.1063292768	-0.1026857567	0.0468309138	0.0741567146	0.1349044585	0.063824711	-0.0165190531	-0.0074587308	0.0141456612	-0.0543718677	-0.0906164319	-0.0674321105	-0.0223005474	-0.1462560629	0.0872496007	0.0522498565	0.0039259816	-0.04539905	-0.0831469612	-0.0727842138730778	1.7031095879388447e-05	2.900582268529221e-10	0.0052975417891219	-0.0224046879961434	0.1194615075655463	0.0005019700442045	0.014271051789833	-0.0415092804777543	0.0018483266446268	3.4163113852373678e-06	0.0017230203657808	0.0021559539791111	0.0009469900771742	4.6481375600449845e-06	8.967902062665866e-07	0.0006396677004607	0.0002540567243136	6.454481916900735e-08	4.091747670126798e-07	0.0001548107533146	-2.7956143284e-05	2.3966369341833936e-08	7.81545947315538e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
