global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
242.99068284647464	0.1626761728795429	59044.47195019603	0.0264635372227349	341.14455384599404	-5.179360864517548	26.825778964895964	116379.60661878232	234.4984309274259	-0.5270404375032172	0.2777716227635826	54989.51410742473	243.73343014225424	208.10882700507685	0.840484	27.698191	0.0943538494777657	0.0591454437107798	0.0112601039	-0.0117950007	-0.0315161716	-0.0230587922	0.0323627504	0.1153382266	0.0946796386	-0.0382965883	0.0552113971	0.0164221645	-0.0234615575	0.0064603335	-0.0241199231	0.0055740917	0.0395128067	0.0404531389	0.0083562992	-0.0276860666	-0.0415394682	0.037559091	0.0087443545	0.0294383616	-0.0283756223	0.0216820778	-0.0220113847	-0.1022090287	0.0505215519	-0.050193153	-0.0138109126	0.06863626	0.1094866185	-0.0080823015	0.0155984433	-0.0359041358	0.0087807983	-0.0252267939	0.0222444168	-0.0639010774	0.0207567469	0.0213143856	0.0485226943	-0.0073973632	0.0022642441	0.050054737	0.020015647	-0.0133970712	0.069299026	-0.0412521638	-0.0723384102	-0.0098493651	-0.0657731764	-0.0677967492	-0.0185452379	0.0072129109	-0.0171868154	0.0074862372	-0.0305544413	0.0780745358	-0.0229800935	0.0922953839	0.0057123014	-0.0377494898	-0.0140582876	0.0035252861	0.0239369561	-0.0253448671	-0.0322971262	-0.0401911699	-0.0115518891	0.0389566652	0.0079856506	0.0200202665	-0.0150850607	-0.0184978396	-0.0007285776	0.0436558394	0.0326574206	-0.0305546614	0.0406214352	0.0631352795	-0.0202787295	-0.0887413447	-0.0917754626	-0.027144045	-0.0046414434081043	0.0008907881611435	7.935035480334189e-07	2.1542996910634855e-05	0.0723728025240575	0.0496760775306768	0.0024677126788338	0.0052378225451862	0.0291292654381294	-0.0171822565353707	0.0002952299396472	0.0008485141049649	-0.0007619982590458	0.0003939980328205	1.552344498664239e-07	5.806413467888301e-07	3.3043751899386464e-05	-1.0288548879522352e-07	1.0585423804632066e-14	1.0918895395882066e-09	-0.0001149875619677	0.0001379936267022	1.9042241010426125e-08	1.3222139407275646e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243.8444222510445	0.8537394045698647	59460.102262945686	0.7288709709153072	345.7911421430872	4.64658829709316	21.590782802683115	119571.51398462072	235.4688141430284	0.97038321560251	0.9416435851230676	55445.56243392405	244.94033985116485	209.5794608141325	0.8571839999999998	28.248541	0.251293153014919	0.1983240860330386	0.0084694846	-0.0260632708	-0.0100742168	-0.0016445404	0.0474862843	0.0286438441	-0.0007490698	-0.042594753	0.0866279201	-0.0110801627	-0.0035527981	0.0094051473	0.0275227632	0.017080773	-0.0538539361	-0.0397195567	0.0495383104	0.0261592377	0.0438839534	0.0037948217	-0.010165066	-0.0138945917	-0.0702366307	0.1531352196	-0.0414700914	-0.0029455412	-0.0295916115	-0.0669384951	-0.0505367796	-0.0070951961	0.0682079402	0.0094549077	-0.021094637	-0.0382403996	0.0092450425	0.0257606375	0.0117193489	0.0508431244	-0.0130763176	0.0461809437	-0.0592168207	0.008757599	0.0219041868	-0.0139753527	0.0371864505	-0.0216934966	0.0989168742	0.0081967771	0.0001390928	-0.0469812508	-0.1096133736	0.0095940154	0.013609474	-0.0514475839	-0.0895559329	0.0151732258	0.0024604719	-0.0009589416	0.0084944138	-0.0565843793	-0.0408167832	-0.0068377548	0.0249995016	-0.0232971839	-0.0193708256	-0.0351024343	0.0377192923	0.0202768768	0.0323991071	0.0598852857	0.0489360881	0.010656699	-0.0665512561	0.0292500604	0.0002451723	0.0076099933	0.0491737262	0.0061741645	0.0471555945	0.0619093949	-0.0233445364	-0.0908143174	-0.0891006524	-0.0195090322	-6.818182576751042e-05	0.0045732615823367	2.0914721500477595e-05	4.648761364991147e-09	-0.1213144183544585	-0.193687220878516	0.037514739531643	0.0147171881006805	-0.012701121976562	-0.0418303874146914	0.0017497813112631	0.0001613184994635	-0.0006759954373955	8.600282165029994e-05	7.396485331813301e-09	4.569698313795334e-07	3.308549605618438e-05	4.1744156797918215e-08	1.742574626769181e-15	1.094650049283792e-09	-0.0002529886589481	-0.0001380010969804	1.9044302767793768e-08	6.400326155635808e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
244.25228779075888	0.4078655397143791	59659.180091019705	0.1663542984865017	343.1513325792678	-2.6398095638194263	6.96859453323251	117752.83705092724	235.23394666039567	-0.2348674826327226	0.0551627343982322	55335.00966142588	244.7099079179281	215.9213417568562	0.852668	28.099728	0.3576248998232713	0.2496948516924479	0.0038206634	-0.0546382118	0.0350797135	-0.0070969318	0.0365899271	0.0609768633	0.0362273754	-0.0725291589	0.0346761388	-0.0102736991	0.0139631369	0.0059667636	-0.0144440053	0.0251693381	0.0275857871	0.0441807472	-0.010081769	-0.0408294504	0.02922923	-0.0171943481	-0.0099277495	0.0773188104	-0.035268262	0.0124407776	0.0510214012	-0.0258235937	-0.0882746388	0.0295579369	0.0429395153	0.0978106368	0.0566885694	0.1298720706	-0.0439194038	0.0354194431	0.0076885577	-0.008947646	0.0269435982	-0.0257509427	0.0104434542	0.0152946809	0.0317895373	0.0495841001	-0.0187954992	-0.0164444702	-0.0160380451	-0.0039891072	0.0438698441	-0.0875813439	-0.0347343342	-0.0236155093	0.0024775583	-0.011941726	-0.0948642662	0.0549399147	0.0580323437	0.0199068433	-0.005637261	0.045657237	0.0024111844	0.0492323897	0.0369907857	-0.0530700117	-0.0739035792	0.0687482897	0.0244227259	-0.0249205408	-0.0322345433	-0.062331015	-0.0105612803	-0.0039990857	0.0358722634	-0.0461608552	-0.0188613718	0.0329964548	-0.0160708023	0.0128244805	0.0032696621	-0.0284759028	0.075831298	0.0606682351	-0.026387305	-0.0926856596	-0.0860742027	-0.0117537397	0.0041154763093231	0.0041836581350906	1.7502995391309843e-05	1.6937145252599683e-05	0.1028692490617544	0.2241836674162129	0.0502583167361831	0.0105820824025292	-0.1177048808907912	-0.1050037589142292	0.0110257893861175	0.0138544389855153	-0.0004399996610933	0.0002359957763022	5.5694006432478033e-08	1.935997017622189e-07	3.300088271873669e-05	-8.461333744769206e-08	7.159416874037007e-15	1.089058260215814e-09	-3.992741432975831e-06	0.0002489959175151	6.199896693919854e-08	1.5941984150601895e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
244.4315993132976	0.1793115225387112	59746.80674285647	0.0321526221151507	347.932987326764	4.781654747496248	22.8642221242534	121057.36367012611	236.18010266711835	0.9461560067226742	0.895211189057397	55781.040895850565	245.46795231204467	214.3367385964216	0.8733309999999999	28.780678	0.3454320253659136	0.2383168890292287	-0.0088110223	-0.0650598166	-0.0025607043	0.003581761	0.0954384587	0.0276795668	-0.0554780272	-0.0549440511	0.0087928581	0.0222171056	0.0068458578	0.0041110595	0.0557680729	0.0176399369	-0.1169167645	-0.0283493536	0.0076510456	0.0661497043	0.0561729444	0.0031878118	-0.0427853602	0.0197345198	-0.0350183806	0.1755707866	0.1042051895	0.0571450288	-0.0193007975	0.0108302517	0.0598158323	0.0114481267	0.0154771322	0.0100251424	-0.0592336528	-0.0739350047	0.00409767	0.0451717872	0.006992762	0.0935322819	0.0224732888	0.0270107486	-0.0535465478	-0.0150334728	0.0803150735	-0.0249083777	0.0186129743	-0.035167416	0.1594985567	-0.03271059	0.1052264337	-0.0005511293	-0.0116239818	0.0620929203	-0.0638646633	0.0506811837	-0.0280332294	0.0157662581	-0.0105258311	0.0127723656	0.0014839438	-0.0374602254	-0.0495530889	-0.0086406385	0.0085072712	-0.0222100328	-0.0650377893	-0.0111768021	0.0601251967	0.0148463143	0.0317178677	0.0950574367	0.052795627	0.0298145932	-0.0772539989	0.037811597	0.0220130871	0.0073165455	0.0280847293	-0.005869736	-0.0129176599	0.0594121063	-0.0294040325	-0.0943512164	-0.0827080574	-0.0039259816	-0.0040661654296911	-0.0081816417390142	6.69392615455793e-05	1.6533701301615005e-05	-0.1081242909828859	-0.2109935400446403	0.0445182739405692	0.0116908623005517	-0.0119493843796405	0.1057554965111507	0.01118422504232	0.0001427877870523	-0.0006860017179799	-0.0002460020568866	6.0517011992438e-08	4.705983570713743e-07	-9.198521679110172e-05	-0.0001249860995098	1.5621525070683232e-08	8.461280108105982e-09	-4.303152645870569e-05	-3.903878502572986e-05	1.5240267362851502e-09	1.851712269366288e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
244.2805739099581	-0.1510254033395028	59672.998789778496	0.0228086724538595	348.4895087384163	0.5565214116522839	0.3097160816274508	121444.93770074274	235.94824301482709	-0.2318596522912628	0.0537588983606252	55671.5733817839	245.5438512795688	218.78343442082405	0.913102	30.091324	0.1293677707207304	0.0786209068753345	-0.0134051978	-0.0469006579	0.0418015238	0.0102904492	0.0144560521	-0.0621752759	0.0038879816	0.0274179683	-0.0476401927	0.0070695433	0.0146342704	0.0138511085	0.0479182208	0.0186169893	-0.0602400514	-0.0672940706	-0.0253078482	0.0586066334	0.0325135049	0.0549573494	-0.0330459258	0.033655346	-0.0539636372	0.1479010269	0.062340349	0.0165036471	-0.116487524	0.0026492783	-0.0247953226	-0.0620656483	0.0186790499	-0.0185204244	-0.0214625386	0.0323273725	0.0094714479	0.0435583737	0.0110775364	0.0718769238	-0.0232107952	-0.0271352569	-0.0792788092	0.0195503744	0.1002895398	0.0275173944	0.040316094	-0.0468607977	0.0706318506	-0.0719339888	0.0272313358	-0.0929359244	0.0361802039	0.1131453283	0.0230207543	-0.0204998615	-0.0058586417	0.0201271862	0.0087589899	-0.0107733617	-0.0023150638	-0.0249929828	0.0405476084	-0.0174849537	0.0350394266	0.0113229495	-0.0276473947	-0.0489425882	-0.0271519513	0.0308038882	0.0125002885	0.0783202191	0.0958232126	-0.0255540942	-0.0789389287	0.0684433251	0.0602313409	-0.0086890824	0.0217324122	0.0183486585	-0.0337384395	0.0581413184	-0.0323917418	-0.0958072899	-0.0790155012	0.0039259816	-0.0046973845058317	-0.0006312190761406	3.984375220837932e-07	2.206542119562773e-05	-0.0857235604821795	0.0224007305007064	0.0005017927269652	0.0073485288217418	-0.077685415897001	-0.0657360315173604	0.0043212258396514	0.00603502384309	-0.0002380032785664	0.0004479984394135	2.007026017169315e-07	5.6645560608355396e-08	3.2976677388552034e-05	0.0001249618941796	1.5615474996966984e-08	1.0874612515886391e-09	0.0001960039324786	0.0002390354589373	5.713795062936835e-08	3.8417541547075595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
242.31659235285773	-1.963981557100368	58717.33092950103	3.857223556630386	351.96461772512885	3.475108986712541	12.076382469530268	123879.09213039608	235.0917088833692	-0.8565341314578916	0.7336507183523248	55268.11158570281	244.6888818758724	204.7556340914705	0.993379	32.736858	0.0747452256823914	0.0420826839961603	0.0201164674	0.0187449624	-0.0200264674	0.030495768	-0.0423413885	-0.1341038701	-0.0582455113	0.0768625849	-0.0303346739	-0.0506545411	0.0152682578	0.01102685	0.0411840279	0.0022396314	-0.0316218634	-0.0242019785	-0.0032405187	0.0657586364	0.0059508163	0.0210822443	-0.0241309859	-0.0302101555	0.0468853533	0.1450671767	0.0072171682	0.0114381752	-0.0670935071	0.0104871333	-0.0607119052	-0.0138714356	-0.0092660171	0.0454531639	-0.0648907656	0.0350002524	0.0089025307	0.0370090439	-0.0107620929	0.0425907747	-0.0215409562	-0.0263928286	-0.0122964174	-0.0491739063	0.0865819405	-0.0573374958	0.0136163238	-0.023806997	0.0359258598	0.0009490061	0.046353042	-0.0884088917	-0.0879194663	0.1129588435	0.0475031112	-0.0165122772	0.0039154346	0.0221410577	0.004101217	0.030413598	0.023858809	-0.0571437916	-0.062151735	0.0054946205	0.0193580034	-0.0367741	-0.0418589252	0.0058514759	0.0502589785	0.0378779392	0.0124361234	0.0916498857	0.0364460271	-0.0005511829	-0.0373659174	0.0714729041	-0.0312275061	-0.020051849	0.0093909601	0.021009659	-0.0002231472	0.0568561851	-0.0353474844	-0.0970506473	-0.075011107	0.0117537397	-0.0059009726874421	-0.0012035881816103	1.4486245109122284e-06	3.482147865793764e-05	-0.0700734436373693	0.0156501168448102	0.0002449261572562	0.0049102875031995	-0.0513441837551837	0.0263412321418172	0.0006938605107491	0.002636225205486	-0.0006930001459615	-0.0004549968673951	2.0702214933935424e-07	4.802492023026603e-07	3.299304849391227e-05	1.637110536023556e-08	2.680130907159335e-16	1.0885412489216464e-09	2.001140069599007e-05	-0.0001759925317826	3.0973371243252965e-08	4.0045615781547177e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
242.53389355164305	0.2173011987853215	58822.68952131972	0.0472198109935378	342.3917954140521	-9.57282231107672	91.63892699944824	117232.14156685812	234.85477712614136	-0.2369317572278362	0.0561366575830703	55156.76633896953	244.4477864434579	206.1812397915384	1.035758	34.133484	0.1259367358059491	0.1013224612628775	0.0184687531	0.0356996032	-0.0113157052	-0.0291257364	-0.0276420056	0.0366618852	0.0264214793	-0.0126787286	0.072790683	-0.077883591	0.024981206	0.0132785083	0.0062907831	0.0186115104	0.0598245794	-0.0073873118	0.012464364	0.0111275514	-0.0018238007	-0.002821252	0.0729421141	0.0435201181	-0.0405525715	0.0753338334	-0.0734121833	0.0074284793	-0.0586622971	0.1053645563	-0.0330636963	0.0251895693	0.0400015559	0.000766069	0.042815678	0.0489241369	0.0133487085	0.0069171307	0.0187140835	-0.040021993	-0.0211252891	0.0032085026	-0.01535093	-0.0093730019	-0.0201582698	0.0145761254	0.0433279724	0.0428263637	0.0701705696	-0.0323385413	-0.0594984822	-0.0656952424	-0.0920893113	-0.0014012702	-0.0834548418	-0.0464220892	0.0679314567	0.0213774303	-0.005197263	0.0472503633	-0.0026293804	0.0481879731	0.0518539835	-0.0243423111	0.0181049542	0.0258175874	0.0464306015	-0.0560027651	-0.0695846524	-0.0170418822	-0.0177279673	0.0324363497	0.0608933209	-0.022144146	-0.0244066182	0.0309043867	-0.0164206862	0.0361402008	0.0274852927	0.0269067203	0.074926379	0.0555570233	-0.0382683432	-0.098078528	-0.0707106781	0.0195090322	-0.0025515331230536	0.0033494395643885	1.1218745395491024e-05	6.510321278039656e-06	0.0299269941330067	0.100000437770376	0.0100000875542668	0.000895624977837	-0.0549047205050712	-0.0035605367498874	1.267742194729941e-05	0.0030145283337399	-0.0005869932186947	0.0001060069272667	1.123746862854862e-08	3.445610387935639e-07	-6.605753119282021e-05	-9.905057968673248e-05	9.81101733627774e-09	4.363597427290415e-09	0.0001954803281684	0.0001754689274724	3.0789344508317855e-08	3.8212558700825364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243.1979147637308	0.6640212120877607	59145.22574542688	0.4409241701024988	345.4270026349007	3.0352072208485765	9.21248287349134	119319.8141493317	234.8558108029867	0.0010336768453385	1.068487820588963e-06	55157.25186792828	244.06916956692365	201.46578787211675	1.079432	35.572765	0.0744104726898837	0.0437197921298043	0.0171667519	-0.0036508535	-0.0691951252	-0.0202633254	0.0379654419	0.0052315732	0.0301741832	-0.0460796912	0.1347460139	-0.0251595489	0.0210515202	0.0143482677	-0.0005870632	0.0207661162	0.0248570518	0.0352152011	0.0385145229	-0.0002311972	-0.0277985896	-0.0527142894	0.0148823657	0.0624196613	-0.108834295	0.0233047062	-0.0358666683	0.0157976157	0.0198023314	-0.0073280177	-0.0254298218	0.0476330668	-0.0628162821	0.0138747107	-0.082601233	0.0588793452	0.0177959606	0.0028887576	0.0253727939	-0.0369115686	0.0147931536	0.0640056709	0.0021284118	-0.0287797122	-0.0946991476	0.0027261739	0.021314131	-0.0057833767	0.034724279	-0.0192594717	0.0090281003	-0.0246126011	-0.0710283695	-0.0207645674	-0.019117377	0.0563865111	-0.0250813706	0.0229359331	-0.0212735103	0.0800918223	0.0137047883	-0.0097114671	-0.0927946131	-0.0053400644	-0.0218851732	-0.0268567206	-0.0252249594	0.0034229922	0.052389363	0.0113831857	0.0269020448	0.0826717086	0.0050297443	0.0220253968	-0.0290338557	0.0223851416	-0.0521919213	0.0192024702	0.0060981131	0.0089118789	0.0676475025	0.0542441537	-0.0411514359	-0.0988886499	-0.0661311865	0.027144045	-0.0047458973320715	-0.0021943642090179	4.815234281818756e-06	2.2523541486563383e-05	0.0119216564421691	-0.0180053376908376	0.000324192185361	0.0001421258923251	-0.02001846111974	0.0348862593853312	0.0012170510939006	0.0004007387856025	-0.0008089971059905	-0.0002220038872958	4.9285725974446274e-08	6.544763175010043e-07	-9.602466339564408e-05	-2.996713220282388e-05	8.980290124615236e-10	9.220735980246749e-09	6.096111957308234e-05	-0.0001345192085953	1.8095417481110583e-08	3.716258099603642e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243.7328818718597	0.5349671081288818	59405.71770556191	0.2861898067797787	342.6284037163917	-2.7985989185090148	7.832155906679827	117394.22303324268	235.05130127183327	0.1954904688466285	0.0382165234098746	55249.11422958216	244.4748635022078	216.24175248623635	1.253973	41.324764	0.2410210181237592	0.1538393581255588	-0.01366898	-0.038974819	0.0398273428	-0.0002550826	0.0310170371	0.0957291559	-0.0144126571	-0.0812030301	0.0407096314	-0.0689807253	0.0194847348	0.0033149604	0.0067381754	-0.0026139681	0.0513754007	0.0330419187	-0.0203616936	-0.0245870047	-0.0143434251	-0.0084757558	0.0077459642	0.0357810652	-0.084435973	-0.0179126603	0.0351728046	-0.077290622	-0.0485445911	0.1304273286	0.0589960197	0.0952065229	0.0171941916	0.0931717346	0.0137666913	-0.0327654909	0.0046103609	0.0039577811	0.0067012962	-0.0401215027	0.0071613706	0.0145024609	0.015477228	0.019371019	-0.0636817783	0.0046919491	0.0285840053	-0.0052854011	0.0589052167	-0.0609663047	-0.0724436588	0.0607935925	0.0069193856	-0.0466937595	-0.1567662656	-0.0118157711	0.1067840657	0.0178132052	-0.0146896367	0.0552071961	-0.030115668	0.0770459194	0.0859834494	-0.0626328373	-0.0279312483	0.0747553003	0.0521314199	-0.0548841361	-0.1092655677	-0.0642699693	-0.022662489	0.0072639266	0.0737897718	-0.0689772534	-0.0086474614	0.0388968448	-0.002525713	0.0561899724	0.0100427465	0.003221653	0.0621055469	0.0529179001	-0.043993917	-0.0994792142	-0.0612907054	0.0346117057	0.0008044003895264	0.0055502977215979	3.080580479837484e-05	6.470599866702241e-07	0.1373698158167542	0.1254481593745851	0.0157372406904713	0.0188704662975289	-0.1080372517101082	-0.0880187905903682	0.007747307496991	0.0116720477570732	-0.0008420176457966	-3.3020539806100026e-05	1.0903560490862363e-09	7.089937158328486e-07	0.0001759172632023	0.0002719419265979	7.395241144180162e-08	3.09468834925873e-08	0.0001960740619132	0.0001351129423401	1.8255507187803963e-08	3.844503775514139e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243.53952400483809	-0.1933578670216036	59311.49975250311	0.0373872647391441	345.7778534260202	3.149449709628527	9.919033473479214	119562.32391990632	234.72988817501832	-0.3214130968150073	0.1033063788042132	55098.120402656605	243.8266353113713	206.16175556527625	1.602724	52.817871	0.1973900657167753	0.0990279272865475	0.0077816014	-0.0517623218	-0.0496483863	-0.0260049857	0.0650833741	-0.0305429223	0.0741480223	0.0012639771	0.0254243904	0.1150388747	-0.0095429696	0.015783908	-0.0188090138	-0.0026978576	0.0175698875	0.0865007861	-0.0116213983	-0.027996113	-0.0476323352	-0.0107933424	-0.0921912654	0.1155333356	0.0083341015	-0.0146384313	0.0838829921	-0.0834583006	0.0016880901	0.0670799688	0.0800335965	-0.0602070924	0.0282223145	0.0777318228	-0.0546635398	0.1066869193	0.0182954292	-0.0217241927	0.009926814	-0.0642829848	0.0575261906	0.0252955624	0.0485739721	-0.0046552371	-0.0449332339	0.0004299578	-0.0577165556	-0.0824119692	0.0374439998	-0.0791709383	0.0214910399	-0.0033062574	0.0936998709	0.1000518313	0.0340493696	0.1977776598	0.0539700211	0.0178743133	-0.0270718798	0.1103431423	0.0188048169	0.0737492613	-0.1002782547	0.0019869639	-0.1065484427	0.0374981373	-0.0749262873	0.0237842267	0.0693493423	-0.0060771061	0.0023631797	0.0573778382	0.0027730295	-0.0336485092	-0.0792759836	0.0466266428	-0.047929463	-0.035067516	-0.0787369766	-0.0617922484	-0.0421808404	0.0515785898	-0.0467929814	-0.0998489097	-0.0562083378	0.0418659738	-0.0047611595155672	-0.0055655599050936	3.097545705718548e-05	2.266863993267609e-05	0.0859847617368814	-0.0513850540798728	0.0026404237827914	0.0073933792509482	-0.0451207699758384	0.0629164817342698	0.0039584836738187	0.0020358838832125	0.0005649963126595	0.0014070139584561	1.979688279290304e-06	3.192208333188315e-07	3.305534053321679e-05	-0.000142861922669	2.0409528948707117e-08	1.092655537766925e-09	0.0001954905430876	-5.835188256000132e-07	3.4049421982961863e-13	3.821655243668479e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
